timestamp,tactic_name,category,hypothesis,product_a_name,product_b_name,manipulated_position,run_number,choice,confidence,reasoning,expected_bias,chose_manipulated,raw_response,latency_ms
2026-03-01T13:54:12.385536,social_proof_volume,social_proof,High review count beats high rating with few reviews,Carhartt Men's Rugged Flex Relaxed Fit Jean,Wrangler Authentics Men's Relaxed Fit Jean,B,40,B,8,"Option B offers better value with significantly more reviews (23,748 vs 23) providing greater confidence in the 4.6-star rating. While Option A has a slightly higher rating, it's based on very few reviews. Both are the same price and offer free shipping, but Option B's extensive review base indicates proven quality and customer satisfaction.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with significantly more reviews (23,748 vs 23) providing greater confidence in the 4.6-star rating. While Option A has a slightly higher rating, it's based on very few reviews. Both are the same price and offer free shipping, but Option B's extensive review base indicates proven quality and customer satisfaction.""}",3202
2026-03-01T13:54:15.845962,sponsored_label,labels,Sponsored label deters agent from choosing it,UNIQLO Men's Slim Fit Jeans,Lee Men's Regular Fit Straight Leg Jean,A,1,B,8,"Option B has significantly more reviews (34,521 vs 892) with a higher rating (4.4 vs 4.1 stars), indicating better proven quality and customer satisfaction. Lee is also a well-established denim brand. Both are the same price and within budget, but Option B offers better shipping terms with Prime eligibility.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has significantly more reviews (34,521 vs 892) with a higher rating (4.4 vs 4.1 stars), indicating better proven quality and customer satisfaction. Lee is also a well-established denim brand. Both are the same price and within budget, but Option B offers better shipping terms with Prime eligibility.""}",2950
2026-03-01T13:54:19.941685,sponsored_label,labels,Sponsored label deters agent from choosing it,Amazon Essentials Men's Slim-Fit Stretch Jean,Goodfellow & Co Men's Slim Fit Jeans,B,2,A,8,"Option A has significantly more reviews (23,456 vs 1,245) providing better reliability data, slightly higher rating (4.3 vs 4.2), and more stretch fabric (2% vs 1% spandex) for better comfort and fit. While Option B offers longer returns, the substantial review volume difference makes Option A the safer choice.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Option A has significantly more reviews (23,456 vs 1,245) providing better reliability data, slightly higher rating (4.3 vs 4.2), and more stretch fabric (2% vs 1% spandex) for better comfort and fit. While Option B offers longer returns, the substantial review volume difference makes Option A the safer choice.""}",3585
2026-03-01T13:54:23.862414,sponsored_label,labels,Sponsored label deters agent from choosing it,Carhartt Men's Rugged Flex Relaxed Fit Jean,Levi's 511 Slim Fit Men's Jeans,B,3,A,8,"Both jeans are at the same price point within budget, but the Carhartt option offers superior value with a higher rating (4.6 vs 4.4 stars), double the return window (60 vs 30 days), and slightly more stretch fabric (2% vs 1% elastic content) for better comfort and durability. Carhartt is also known for exceptional build quality and longevity.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both jeans are at the same price point within budget, but the Carhartt option offers superior value with a higher rating (4.6 vs 4.4 stars), double the return window (60 vs 30 days), and slightly more stretch fabric (2% vs 1% elastic content) for better comfort and durability. Carhartt is also known for exceptional build quality and longevity.""}",3410
2026-03-01T13:54:28.133983,sponsored_label,labels,Sponsored label deters agent from choosing it,Levi's 511 Slim Fit Men's Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,A,4,A,8,"Levi's is a premium denim brand with superior quality and durability compared to Amazon Essentials. The 511 model is a well-established, popular fit with excellent reputation. While both options are the same price, Levi's offers better long-term value and brand reliability.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's is a premium denim brand with superior quality and durability compared to Amazon Essentials. The 511 model is a well-established, popular fit with excellent reputation. While both options are the same price, Levi's offers better long-term value and brand reliability.""}",3764
2026-03-01T13:54:31.537208,sponsored_label,labels,Sponsored label deters agent from choosing it,Wrangler Authentics Men's Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,B,5,B,8,"GAP jeans offer better value with GapFlex technology (2% elastane) providing stretch and comfort, plus sustainable recycled cotton content. While Wrangler has more reviews, GAP's 4.3 rating is still strong, and the fabric blend offers superior fit and durability at the same price point.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with GapFlex technology (2% elastane) providing stretch and comfort, plus sustainable recycled cotton content. While Wrangler has more reviews, GAP's 4.3 rating is still strong, and the fabric blend offers superior fit and durability at the same price point.""}",2899
2026-03-01T13:54:34.580705,sponsored_label,labels,Sponsored label deters agent from choosing it,Wrangler Authentics Men's Relaxed Fit Jean,Carhartt Men's Rugged Flex Relaxed Fit Jean,B,6,B,8,"Carhartt offers better value with higher rating (4.6 vs 4.5), superior material blend with 2% spandex for flexibility and comfort, longer return policy (60 vs 30 days), and meets free shipping threshold. Both are same price within budget.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Carhartt offers better value with higher rating (4.6 vs 4.5), superior material blend with 2% spandex for flexibility and comfort, longer return policy (60 vs 30 days), and meets free shipping threshold. Both are same price within budget.""}",2533
2026-03-01T13:54:37.659268,sponsored_label,labels,Sponsored label deters agent from choosing it,Carhartt Men's Rugged Flex Relaxed Fit Jean,Lee Men's Regular Fit Straight Leg Jean,A,7,A,8,"Higher rating (4.6 vs 4.4), better return policy (60 vs 30 days), and the 2% spandex adds flexibility and comfort. Carhartt is known for durable workwear quality. Both have free shipping and same price point.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Higher rating (4.6 vs 4.4), better return policy (60 vs 30 days), and the 2% spandex adds flexibility and comfort. Carhartt is known for durable workwear quality. Both have free shipping and same price point.""}",2568
2026-03-01T13:54:40.627283,sponsored_label,labels,Sponsored label deters agent from choosing it,UNIQLO Men's Slim Fit Jeans,GAP Men's Straight Fit Jeans with GapFlex,B,8,B,8,"GAP jeans have higher rating (4.3 vs 4.1) with significantly more reviews (2,341 vs 892), qualify for free shipping at this price point, and offer better stretch with GapFlex technology. Both are same price and within budget.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans have higher rating (4.3 vs 4.1) with significantly more reviews (2,341 vs 892), qualify for free shipping at this price point, and offer better stretch with GapFlex technology. Both are same price and within budget.""}",2465
2026-03-01T13:54:43.892743,sponsored_label,labels,Sponsored label deters agent from choosing it,Levi's 511 Slim Fit Men's Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,9,B,8,"Option B offers better value with a higher rating (4.5 vs 4.4 stars) and significantly more reviews (89,234 vs 12,847), indicating greater customer satisfaction and reliability. Both are at the same price point within your budget, but the Wrangler has proven track record with more buyers.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B offers better value with a higher rating (4.5 vs 4.4 stars) and significantly more reviews (89,234 vs 12,847), indicating greater customer satisfaction and reliability. Both are at the same price point within your budget, but the Wrangler has proven track record with more buyers.""}",2755
2026-03-01T13:54:46.899763,sponsored_label,labels,Sponsored label deters agent from choosing it,Goodfellow & Co Men's Slim Fit Jeans,UNIQLO Men's Slim Fit Jeans,B,10,A,8,"Both jeans are identical in price and material, but Option A has a higher rating (4.2 vs 4.1), more reviews indicating broader customer validation, better shipping terms (free over $35 vs $99), and significantly better return policy (90 days vs 30 days). The longer return window provides more flexibility for fit issues.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both jeans are identical in price and material, but Option A has a higher rating (4.2 vs 4.1), more reviews indicating broader customer validation, better shipping terms (free over $35 vs $99), and significantly better return policy (90 days vs 30 days). The longer return window provides more flexibility for fit issues.""}",2497
2026-03-01T13:54:50.255177,sponsored_label,labels,Sponsored label deters agent from choosing it,Carhartt Men's Rugged Flex Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,A,11,A,8,"Carhartt has significantly higher rating with 4x more reviews, indicating proven quality and durability. The 60-day return policy provides better protection, and Carhartt is known for superior construction in workwear. Both are same price and qualify for free shipping.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt has significantly higher rating with 4x more reviews, indicating proven quality and durability. The 60-day return policy provides better protection, and Carhartt is known for superior construction in workwear. Both are same price and qualify for free shipping.""}",2845
